BillNo,Itemname,Quantity,Date,Price,CustomerID,Country
553488,RETROSPOT TEA SET CERAMIC 11 PC,1,2011-05-17 12:40:00,4.95,18043.0,United Kingdom
553489,REGENCY CAKESTAND 3 TIER,1,2011-05-17 12:43:00,12.75,15730.0,United Kingdom
553490,SPACEBOY BIRTHDAY CARD,12,2011-05-17 12:44:00,0.42,13309.0,United Kingdom
553491,BATH BUILDING BLOCK WORD,3,2011-05-17 12:44:00,5.95,15624.0,United Kingdom
553496,BLUE HAPPY BIRTHDAY BUNTING,3,2011-05-17 12:47:00,5.45,14410.0,United Kingdom
553497,VINTAGE UNION JACK BUNTING,6,2011-05-17 12:49:00,8.5,14410.0,United Kingdom
553498,HEART OF WICKER LARGE,40,2011-05-17 12:56:00,2.55,17504.0,United Kingdom
553499,PARISIENNE SEWING BOX,4,2011-05-17 12:57:00,12.5,17504.0,United Kingdom
553500,COLOUR GLASS. STAR T-LIGHT HOLDER,12,2011-05-17 12:58:00,3.25,17504.0,United Kingdom
553501,OPEN CLOSED METAL SIGN,2,2011-05-17 12:59:00,4.95,17504.0,United Kingdom
553503,COFFEE MUG DOG + BALL DESIGN,1,2011-05-17 13:20:00,2.55,14606.0,United Kingdom
553504,HANGING JAM JAR T-LIGHT HOLDER,12,2011-05-17 13:26:00,0.85,13310.0,United Kingdom
553505,RED RETROSPOT PLATE,8,2011-05-17 13:27:00,1.69,12949.0,United Kingdom
553506,T-LIGHT GLASS FLUTED ANTIQUE,12,2011-05-17 13:29:00,1.25,12949.0,United Kingdom
553507,BLACK ENCHANTED FOREST PLACEMAT,10,2011-05-17 13:35:00,1.65,17220.0,United Kingdom
553509,WRAP CAROUSEL,25,2011-05-17 13:44:00,0.42,17220.0,United Kingdom
553515,METAL SIGN TAKE IT OR LEAVE IT,2,2011-05-17 14:03:00,2.95,17515.0,United Kingdom
553520,CIRCUS PARADE LUNCH BOX,1,2011-05-17 14:32:00,1.95,17238.0,United Kingdom
553521,JUMBO BAG STRAWBERRY,1,2011-05-17 14:35:00,0.0,,United Kingdom
553522,LUNCH BAG RED RETROSPOT,2,2011-05-17 14:43:00,1.65,15005.0,United Kingdom
553523,PINK  POLKADOT CUP,1,2011-05-17 14:46:00,1.63,,United Kingdom
553524,UNION STRIPE WITH FRINGE  HAMMOCK,1,2011-05-17 14:46:00,7.95,15570.0,United Kingdom
553525,HANGING HEART JAR T-LIGHT HOLDER,6,2011-05-17 14:50:00,1.25,16266.0,United Kingdom
553526,DOORMAT WELCOME PUPPIES,1,2011-05-17 14:54:00,7.95,16266.0,United Kingdom
553527,QUEENS GUARD COFFEE MUG,6,2011-05-17 14:57:00,2.55,15123.0,United Kingdom
553537,RABBIT NIGHT LIGHT,12,2011-05-17 15:25:00,2.08,14032.0,United Kingdom
553538,SET OF 72 PINK HEART PAPER DOILIES,2,2011-05-17 15:26:00,1.45,15855.0,United Kingdom
553539,ENAMEL COLANDER CREAM,1,2011-05-17 15:27:00,0.0,,United Kingdom
553540,CARD DOLLY GIRL,72,2011-05-17 15:32:00,0.36,17511.0,United Kingdom
553541,ENAMEL WATERING CAN CREAM,1,2011-05-17 15:33:00,9.96,,United Kingdom
553542,EDWARDIAN PARASOL BLACK,1,2011-05-17 15:34:00,12.46,,United Kingdom
553543,SET 10 NIGHT OWL LIGHTS,1,2011-05-17 15:35:00,13.29,,United Kingdom
553544,EDWARDIAN PARASOL BLACK,1,2011-05-17 15:36:00,12.46,,United Kingdom
553545,JUMBO STORAGE BAG SUKI,4,2011-05-17 15:37:00,4.13,,United Kingdom
553546,NATURAL SLATE HEART CHALKBOARD,144,2011-05-17 15:42:00,2.55,12415.0,Australia
553547,RED RETROSPOT CHARLOTTE BAG,10,2011-05-17 15:48:00,0.85,12474.0,Germany
553548,,-48,2011-05-17 15:57:00,0.0,,United Kingdom
553549,ASSORTED COLOURS SILK FAN,1,2011-05-17 16:09:00,1.63,,United Kingdom
553550,ROSE COTTAGE KEEPSAKE BOX,100,2011-05-17 16:21:00,8.5,13631.0,United Kingdom
553551,REGENCY CAKESTAND 3 TIER,20,2011-05-17 16:23:00,5.0,13631.0,United Kingdom
553552,CHILDRENS CUTLERY POLKADOT PINK,4,2011-05-17 16:23:00,4.15,17702.0,United Kingdom
553553,SET OF 6 NATIVITY MAGNETS,12,2011-05-17 16:32:00,2.08,16156.0,United Kingdom
553556,WHITE WOOD GARDEN PLANT LADDER,1,2011-05-17 16:48:00,9.95,17530.0,United Kingdom
553565,LANTERN CREAM GAZEBO,3,2011-05-18 09:01:00,4.95,17505.0,United Kingdom
553566,RABBIT NIGHT LIGHT,12,2011-05-18 09:09:00,2.08,12690.0,France
553567,RED RETROSPOT CAKE STAND,3,2011-05-18 09:13:00,10.95,13592.0,United Kingdom
553570,CHILLI LIGHTS,4,2011-05-18 09:23:00,5.75,13756.0,United Kingdom
553571,PINK FLOWER CROCHET FOOD COVER,1,2011-05-18 09:35:00,3.75,17287.0,United Kingdom
553572,PICTURE DOMINOES,12,2011-05-18 09:37:00,1.45,18223.0,United Kingdom
553573,PANTRY SCRUBBING BRUSH,1,2011-05-18 09:52:00,1.65,16446.0,United Kingdom
553574,SET/6 RED SPOTTY PAPER PLATES,192,2011-05-18 09:59:00,0.64,16422.0,United Kingdom
553575,REGENCY SUGAR TONGS,8,2011-05-18 10:08:00,2.49,18260.0,United Kingdom
553576,SCANDINAVIAN PAISLEY PICNIC BAG,10,2011-05-18 10:29:00,1.65,14282.0,United Kingdom
553577,PACK OF 6 SWEETIE GIFT BOXES,12,2011-05-18 10:34:00,2.55,12437.0,France
553578,TRAVEL CARD WALLET VINTAGE TICKET,24,2011-05-18 10:39:00,0.42,13767.0,United Kingdom
553579,GLASS BON BON JAR,12,2011-05-18 10:39:00,1.65,13767.0,United Kingdom
553585,FANCY FONTS BIRTHDAY WRAP,25,2011-05-18 10:41:00,0.42,15301.0,United Kingdom
553607,RECYCLED ACAPULCO MAT PINK,20,2011-05-18 10:47:00,7.45,16684.0,United Kingdom
553612,GINGHAM ROSE WRAP,25,2011-05-18 10:48:00,0.42,17556.0,United Kingdom
553614,REGENCY MILK JUG PINK,24,2011-05-18 10:48:00,2.75,16684.0,United Kingdom
553625,REGENCY TEA PLATE ROSES,96,2011-05-18 10:50:00,1.45,16684.0,United Kingdom
553638,RED RETROSPOT CAKE STAND,2,2011-05-18 10:56:00,10.95,14180.0,United Kingdom
553650,CHARLIE + LOLA BISCUITS TINS,12,2011-05-18 11:02:00,1.95,14731.0,United Kingdom
553651,,-23,2011-05-18 11:06:00,0.0,,United Kingdom
553652,,-168,2011-05-18 11:06:00,0.0,,United Kingdom
553653,RABBIT NIGHT LIGHT,24,2011-05-18 11:08:00,1.79,16701.0,United Kingdom
553654,WHITE HANGING HEART T-LIGHT HOLDER,18,2011-05-18 11:08:00,2.95,13094.0,United Kingdom
553655,HANGING HEART JAR T-LIGHT HOLDER,6,2011-05-18 11:14:00,1.25,16775.0,United Kingdom
553657,DOORMAT BLACK FLOCK,1,2011-05-18 11:28:00,7.95,14583.0,United Kingdom
553658,WHITE BROCANTE SOAP DISH,6,2011-05-18 11:42:00,2.95,16818.0,United Kingdom
553659,,-77,2011-05-18 11:47:00,0.0,,United Kingdom
553660,LAVENDER INCENSE IN TIN,6,2011-05-18 11:58:00,0.38,14620.0,United Kingdom
553661,SMALL SILVER TRELLIS CANDLEPOT,6,2011-05-18 11:59:00,2.95,13572.0,United Kingdom
553662,SMALL PARISIENNE HEART PHOTO FRAME,8,2011-05-18 12:07:00,2.49,14758.0,United Kingdom
553663,FRENCH WC SIGN BLUE METAL,2,2011-05-18 12:13:00,1.25,14527.0,United Kingdom
553664,PINK BABY BUNTING,2,2011-05-18 12:15:00,2.95,16906.0,United Kingdom
553666,STRAWBERRY CERAMIC TRINKET BOX,72,2011-05-18 12:18:00,1.06,12679.0,France
553668,DOORMAT KEEP CALM AND COME IN,4,2011-05-18 12:21:00,7.95,13993.0,United Kingdom
553670,SWEETHEART CERAMIC TRINKET BOX,24,2011-05-18 12:28:00,1.25,14407.0,United Kingdom
553671,3 TIER SWEETHEART GARDEN SHELF,1,2011-05-18 12:37:00,35.95,13659.0,United Kingdom
553672,LUNCH BAG APPLE DESIGN,10,2011-05-18 12:44:00,1.65,15811.0,United Kingdom
553673,LOVE BUILDING BLOCK WORD,18,2011-05-18 12:46:00,5.45,16814.0,United Kingdom
553674,GUMBALL COAT RACK,36,2011-05-18 12:50:00,2.1,12483.0,Sweden
553675,BLUE PAISLEY SKETCHBOOK,4,2011-05-18 12:52:00,3.75,13719.0,United Kingdom
553676,BOX OF 24 COCKTAIL PARASOLS,100,2011-05-18 12:57:00,0.42,16553.0,United Kingdom
553677,HEART OF WICKER LARGE,40,2011-05-18 12:58:00,2.55,16553.0,United Kingdom
553678,JAM MAKING SET WITH JARS,6,2011-05-18 13:00:00,4.25,14009.0,United Kingdom
553679,CLOTHES PEGS RETROSPOT PACK 24,12,2011-05-18 13:09:00,1.65,14565.0,United Kingdom
553680,HOME BUILDING BLOCK WORD,1,2011-05-18 13:11:00,5.95,13258.0,United Kingdom
553681,REGENCY TEA PLATE PINK,12,2011-05-18 13:13:00,1.65,15410.0,United Kingdom
553682,RED TOADSTOOL LED NIGHT LIGHT,144,2011-05-18 13:20:00,1.45,14646.0,Netherlands
553683,CHINESE DRAGON PAPER LANTERNS,48,2011-05-18 13:50:00,0.42,14060.0,United Kingdom
553684,REGENCY TEAPOT ROSES,12,2011-05-18 13:55:00,8.15,16389.0,United Kingdom
553685,JAM MAKING SET WITH JARS,12,2011-05-18 13:56:00,3.75,18097.0,United Kingdom
553688,,4,2011-05-18 14:05:00,0.0,,United Kingdom
553689,WOODEN SKITTLES GARDEN SET,12,2011-05-18 14:07:00,12.75,17389.0,United Kingdom
553690,SWEETHEART RECIPE BOOK STAND,16,2011-05-18 14:08:00,6.75,17389.0,United Kingdom
553691,JUMBO BAG DOLLY GIRL DESIGN,10,2011-05-18 14:08:00,2.08,15311.0,United Kingdom
553701,HEART OF WICKER SMALL,24,2011-05-18 14:42:00,1.65,14463.0,United Kingdom
553702,HERB MARKER CHIVES,2,2011-05-18 14:50:00,0.65,13263.0,United Kingdom
553703,DOORMAT FANCY FONT HOME SWEET HOME,2,2011-05-18 14:57:00,7.95,13192.0,United Kingdom
553706,RABBIT NIGHT LIGHT,6,2011-05-18 15:23:00,2.08,13854.0,United Kingdom
553707,CHARLOTTE BAG DOLLY GIRL DESIGN,20,2011-05-18 15:26:00,0.85,16843.0,United Kingdom
553708,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,24,2011-05-18 15:28:00,1.65,16843.0,United Kingdom
553709,SET 7 BABUSHKA NESTING BOXES,3,2011-05-18 15:29:00,8.5,13767.0,United Kingdom
553710,PICNIC BASKET WICKER LARGE,2,2011-05-18 15:35:00,9.95,17338.0,United Kingdom
553711,MISELTOE HEART WREATH,12,2011-05-18 15:39:00,4.15,13552.0,United Kingdom
553712,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,12,2011-05-18 15:41:00,1.65,13552.0,United Kingdom
553713,PACK OF 72 RETROSPOT CAKE CASES,120,2011-05-18 15:47:00,0.42,13798.0,United Kingdom
553714,CLASSIC FRENCH STYLE BASKET GREEN,4,2011-05-18 15:55:00,3.95,16987.0,United Kingdom
553715,SILVER BRACELET W PASTEL FLOWER,1,2011-05-18 16:05:00,7.5,,United Kingdom
553716,,3,2011-05-18 16:07:00,0.0,,United Kingdom
553717,,2,2011-05-18 16:07:00,0.0,,United Kingdom
553718,EDWARDIAN PARASOL NATURAL,1,2011-05-18 16:14:00,12.46,,United Kingdom
553719,adjustment,1,2011-05-18 16:18:00,0.0,,United Kingdom
553720,MIRRORED DISCO BALL,4,2011-05-18 16:26:00,5.95,13417.0,United Kingdom
553721,ZINC T-LIGHT HOLDER STARS SMALL,24,2011-05-18 16:37:00,0.83,16570.0,United Kingdom
553722,WHEELBARROW FOR CHILDREN,2,2011-05-18 16:37:00,12.75,12999.0,United Kingdom
553724,PACK OF 12 HEARTS DESIGN TISSUES,24,2011-05-18 16:50:00,0.29,17047.0,United Kingdom
553725,DOORMAT KEEP CALM AND COME IN,4,2011-05-18 16:51:00,7.95,17047.0,United Kingdom
553726,LUNCH BOX I LOVE LONDON,36,2011-05-18 16:52:00,1.95,16681.0,United Kingdom
553727,JUMBO  BAG BAROQUE BLACK WHITE,20,2011-05-18 16:56:00,2.08,13531.0,United Kingdom
553728,,2,2011-05-18 17:17:00,0.0,,United Kingdom
553729,,2,2011-05-18 17:17:00,0.0,,United Kingdom
553730,T-LIGHT GLASS FLUTED ANTIQUE,144,2011-05-19 07:49:00,1.06,16525.0,United Kingdom
553731,VICTORIAN GLASS HANGING T-LIGHT,24,2011-05-19 08:26:00,1.25,12481.0,Germany
553732,JUMBO BAG DOILEY PATTERNS,10,2011-05-19 08:27:00,1.95,12481.0,Germany
553733,REGENCY CAKE SLICE,4,2011-05-19 08:29:00,4.95,14735.0,United Kingdom
553734,BLUE POLKADOT GARDEN PARASOL,10,2011-05-19 08:31:00,6.75,14735.0,United Kingdom
553735,LUNCH BAG DOILEY PATTERN,10,2011-05-19 08:32:00,1.65,14735.0,United Kingdom
553736,36 PENCILS TUBE RED RETROSPOT,48,2011-05-19 08:33:00,1.25,14735.0,United Kingdom
553737,BAKING SET 9 PIECE RETROSPOT,24,2011-05-19 08:50:00,4.25,15116.0,United Kingdom
553738,JUMBO BAG APPLES,10,2011-05-19 08:55:00,2.08,17469.0,United Kingdom
553739,STRAWBERRY CERAMIC TRINKET BOX,12,2011-05-19 09:23:00,1.25,14895.0,United Kingdom
553740,REGENCY TEA STRAINER,4,2011-05-19 09:31:00,3.75,16647.0,United Kingdom
553741,CARD DOLLY GIRL,12,2011-05-19 09:37:00,0.42,12520.0,Germany
553742,LARGE WHITE/PINK ROSE ART FLOWER,48,2011-05-19 09:38:00,1.69,16133.0,United Kingdom
553743,,-62,2011-05-19 09:44:00,0.0,,United Kingdom
553744,,-7,2011-05-19 09:44:00,0.0,,United Kingdom
553745,,2,2011-05-19 09:46:00,0.0,,United Kingdom
553746,,1,2011-05-19 09:46:00,0.0,,United Kingdom
553747,SMALL PARISIENNE HEART PHOTO FRAME,8,2011-05-19 09:47:00,2.49,13627.0,United Kingdom
553749,HEART OF WICKER LARGE,36,2011-05-19 09:59:00,2.95,13468.0,United Kingdom
553750,BULL DOG BOTTLE OPENER,8,2011-05-19 10:16:00,4.95,15660.0,United Kingdom
553751,WOOD STAMP SET HAPPY BIRTHDAY,12,2011-05-19 10:16:00,1.65,15630.0,United Kingdom
553752,CREAM SLICE FLANNEL CHOCOLATE SPOT,6,2011-05-19 10:20:00,2.95,14896.0,United Kingdom
553753,PAPER BUNTING RETROSPOT,40,2011-05-19 10:22:00,2.55,12971.0,United Kingdom
553754,ASSORTED COLOURS SILK FAN,12,2011-05-19 10:25:00,0.83,16175.0,United Kingdom
553755,SET 12 LAVENDER  BOTANICAL T-LIGHTS,144,2011-05-19 10:32:00,2.55,17457.0,United Kingdom
553762,WRAP DOILEY DESIGN,25,2011-05-19 10:38:00,0.42,18145.0,United Kingdom
553765,WOODEN PICTURE FRAME WHITE FINISH,6,2011-05-19 10:43:00,2.55,17245.0,United Kingdom
553766,JUMBO BAG TOYS,4,2011-05-19 10:44:00,4.13,,United Kingdom
553767,EDWARDIAN PARASOL NATURAL,2,2011-05-19 10:46:00,12.46,,United Kingdom
553768,BALLOONS  WRITING SET,5,2011-05-19 10:47:00,3.29,,United Kingdom
553769,,200,2011-05-19 10:48:00,0.0,,United Kingdom
553781,CITRONELLA CANDLE FLOWERPOT,8,2011-05-19 10:54:00,2.1,16008.0,United Kingdom
553828,MINIATURE ANTIQUE ROSE HOOK IVORY,12,2011-05-19 11:24:00,0.83,17865.0,United Kingdom
553829,3 STRIPEY MICE FELTCRAFT,6,2011-05-19 11:28:00,1.95,16455.0,United Kingdom
553830,RED  EGG  SPOON,48,2011-05-19 11:32:00,0.12,17871.0,United Kingdom
553832,PACK OF 12 HEARTS DESIGN TISSUES,24,2011-05-19 11:38:00,0.29,12957.0,United Kingdom
553833,CHARLOTTE BAG DOLLY GIRL DESIGN,2,2011-05-19 11:41:00,0.85,17346.0,United Kingdom
553834,RABBIT NIGHT LIGHT,12,2011-05-19 11:47:00,2.08,15189.0,United Kingdom
553835,CHILDRENS CUTLERY DOLLY GIRL,4,2011-05-19 11:50:00,4.15,13529.0,United Kingdom
553836,SET OF 4 PANTRY JELLY MOULDS,48,2011-05-19 12:08:00,1.25,17017.0,United Kingdom
553837,RABBIT NIGHT LIGHT,12,2011-05-19 12:09:00,2.08,17017.0,United Kingdom
553838,SMALL PURPLE BABUSHKA NOTEBOOK,24,2011-05-19 12:10:00,0.85,12620.0,France
553839,HEART OF WICKER SMALL,40,2011-05-19 12:13:00,1.45,12897.0,United Kingdom
553842,JAM MAKING SET WITH JARS,12,2011-05-19 12:24:00,3.75,12524.0,Germany
553843,PAPER BUNTING RETROSPOT,6,2011-05-19 12:29:00,2.95,12553.0,France
553844,3 STRIPEY MICE FELTCRAFT,6,2011-05-19 12:36:00,1.95,13450.0,United Kingdom
553845,PARTY BUNTING,8,2011-05-19 12:38:00,4.95,17675.0,United Kingdom
553846,SET/6 RED SPOTTY PAPER CUPS,12,2011-05-19 12:40:00,0.65,15738.0,United Kingdom
553847,CHILDRENS CUTLERY POLKADOT BLUE,4,2011-05-19 12:41:00,4.15,15738.0,United Kingdom
553848,LED TEA LIGHTS,24,2011-05-19 12:50:00,2.89,17364.0,United Kingdom
553849,SET OF 6 SPICE TINS PANTRY DESIGN,1,2011-05-19 12:54:00,3.95,,United Kingdom
553850,"HOOK, 1 HANGER ,MAGIC GARDEN",12,2011-05-19 12:59:00,0.85,18075.0,United Kingdom
553852,ASSORTED COLOUR BIRD ORNAMENT,16,2011-05-19 13:05:00,1.69,15599.0,United Kingdom
553853,VINTAGE UNION JACK BUNTING,2,2011-05-19 13:08:00,8.5,16782.0,United Kingdom
553855,EDWARDIAN PARASOL NATURAL,6,2011-05-19 13:16:00,5.95,15854.0,United Kingdom
553856,CREAM SWEETHEART EGG HOLDER,1,2011-05-19 13:28:00,4.95,16813.0,United Kingdom
553857,VINTAGE GLASS T-LIGHT HOLDER,12,2011-05-19 13:30:00,0.83,,Unspecified
553858,PARTY BUNTING,2,2011-05-19 13:35:00,4.95,,United Kingdom
553859,JINGLE BELL HEART DECORATION,1,2011-05-19 13:35:00,1.65,14505.0,United Kingdom
553860,KNEELING MAT HOUSEWORK  DESIGN,1,2011-05-19 13:57:00,1.65,17841.0,United Kingdom
553861,ASSORTED COLOURS SILK FAN,24,2011-05-19 13:58:00,0.83,13591.0,United Kingdom
553863,PHOTO CUBE,6,2011-05-19 14:05:00,1.65,13418.0,United Kingdom
553864,CARTOON  PENCIL SHARPENERS,5,2011-05-19 14:08:00,0.16,15862.0,United Kingdom
553867,QUEENS GUARD COFFEE MUG,36,2011-05-19 14:19:00,2.1,17306.0,United Kingdom
553868,AIRLINE BAG VINTAGE TOKYO 78,48,2011-05-19 14:24:00,3.95,16998.0,United Kingdom
553869,JUMBO BAG TOYS,10,2011-05-19 14:27:00,2.08,15394.0,United Kingdom
553870,REGENCY SUGAR BOWL GREEN,2,2011-05-19 14:29:00,4.15,17980.0,United Kingdom
553871,AIRLINE BAG VINTAGE TOKYO 78,2,2011-05-19 14:30:00,3.75,16998.0,United Kingdom
553872,WOOD BLACK BOARD ANT WHITE FINISH,2,2011-05-19 14:35:00,7.95,13050.0,United Kingdom
553873,ASSORTED COLOURS SILK FAN,12,2011-05-19 14:42:00,0.83,14859.0,United Kingdom
553874,LARGE ZINC HEART WALL ORGANISER,2,2011-05-19 14:44:00,8.25,15660.0,United Kingdom
553876,BAKING SET 9 PIECE RETROSPOT,3,2011-05-19 14:45:00,4.95,16463.0,United Kingdom
553878,DOORMAT RED RETROSPOT,10,2011-05-19 14:56:00,6.75,14733.0,United Kingdom
553879,GEMSTONE CHANDELIER T-LIGHT HOLDER,8,2011-05-19 15:15:00,4.95,15791.0,United Kingdom
553881,PACK OF 12 COLOURED PENCILS,48,2011-05-19 15:24:00,0.85,16966.0,United Kingdom
553882,SPACEBOY LUNCH BOX,24,2011-05-19 15:30:00,1.95,16672.0,United Kingdom
553883,GUMBALL COAT RACK,48,2011-05-19 15:31:00,2.1,16672.0,United Kingdom
553884,POSTAGE,1,2011-05-19 15:36:00,18.0,12600.0,Germany
553885,JAM MAKING SET PRINTED,24,2011-05-19 15:41:00,1.45,12601.0,Germany
553886,SINGLE WIRE HOOK IVORY HEART,12,2011-05-19 15:53:00,1.45,15648.0,United Kingdom
553887,SPOTTY BUNTING,12,2011-05-19 16:04:00,4.95,17068.0,United Kingdom
553888,JUMBO BAG DOILEY PATTERNS,10,2011-05-19 16:09:00,2.08,15201.0,United Kingdom
553889,ENAMEL BREAD BIN CREAM,2,2011-05-19 16:31:00,12.75,13405.0,United Kingdom
553890,REGENCY SUGAR TONGS,2,2011-05-19 16:32:00,4.96,,United Kingdom
553891,PINK REGENCY TEACUP AND SAUCER,6,2011-05-19 16:47:00,2.95,16839.0,United Kingdom
553892,LARGE RED RETROSPOT WINDMILL,6,2011-05-19 16:56:00,2.1,14825.0,United Kingdom
553893,COLOUR GLASS T-LIGHT HOLDER HANGING,32,2011-05-19 17:13:00,0.65,17560.0,United Kingdom
553894,CREAM SWEETHEART EGG HOLDER,8,2011-05-19 17:15:00,4.95,13658.0,United Kingdom
553895,TRADITIONAL KNITTING NANCY,12,2011-05-19 17:18:00,1.65,15271.0,United Kingdom
553896,ENAMEL PINK COFFEE CONTAINER,12,2011-05-19 17:22:00,0.83,13887.0,United Kingdom
553898,RECIPE BOX PANTRY YELLOW DESIGN,48,2011-05-19 17:23:00,2.95,17389.0,United Kingdom
553899,LARGE CERAMIC TOP STORAGE JAR,12,2011-05-19 17:25:00,1.65,14292.0,United Kingdom
553900,CERAMIC CAKE STAND + HANGING CAKES,2,2011-05-19 17:47:00,9.95,12353.0,Bahrain
553902,REGENCY TEAPOT ROSES,2,2011-05-19 18:02:00,9.95,15809.0,United Kingdom
553907,LARGE PINK GLASS SUNDAE DISH,16,2011-05-19 18:21:00,0.79,14551.0,United Kingdom
553908,LUNCH BAG VINTAGE LEAF DESIGN,20,2011-05-19 18:28:00,1.65,18177.0,United Kingdom
553909,PAPER BUNTING RETROSPOT,6,2011-05-19 19:00:00,2.95,12951.0,United Kingdom
553911,RED RETROSPOT SMALL MILK JUG,2,2011-05-19 19:02:00,2.55,18168.0,United Kingdom
553912,GEORGIAN TRINKET BOX,1,2011-05-19 19:32:00,12.5,15122.0,United Kingdom
553913,PARISIENNE KEY CABINET,2,2011-05-19 19:47:00,5.75,18109.0,United Kingdom
553915,BOYS VINTAGE TIN SEASIDE BUCKET,16,2011-05-19 19:51:00,2.55,18225.0,United Kingdom
553916,DAIRY MAID LARGE MILK JUG,3,2011-05-20 08:18:00,4.95,17166.0,United Kingdom
553917,SMALL GLASS HEART TRINKET POT,8,2011-05-20 08:30:00,2.1,17615.0,United Kingdom
553918,HEART OF WICKER LARGE,40,2011-05-20 08:39:00,2.55,16146.0,United Kingdom
553919,PARTY BUNTING,50,2011-05-20 08:41:00,4.15,17416.0,United Kingdom
553920,CHILLI LIGHTS,8,2011-05-20 08:57:00,5.75,15955.0,United Kingdom
553921,LUNCH BAG CARS BLUE,20,2011-05-20 09:08:00,1.65,13376.0,United Kingdom
553922,PAPER BUNTING RETROSPOT,6,2011-05-20 09:24:00,2.95,17926.0,United Kingdom
553923,RED POLKADOT BEAKER,96,2011-05-20 09:30:00,0.39,13266.0,United Kingdom
553925,BREAD BIN DINER STYLE PINK,4,2011-05-20 09:38:00,14.95,15370.0,United Kingdom
553926,SANDALWOOD FAN,20,2011-05-20 09:47:00,0.85,12955.0,United Kingdom
553927,PACK OF 6 SANDCASTLE FLAGS ASSORTED,200,2011-05-20 09:56:00,0.72,17381.0,United Kingdom
553928,SMALL POPCORN HOLDER,400,2011-05-20 10:02:00,0.72,12931.0,United Kingdom
553929,RED TOADSTOOL LED NIGHT LIGHT,72,2011-05-20 10:04:00,1.45,12931.0,United Kingdom
553930,LUNCH BAG APPLE DESIGN,40,2011-05-20 10:22:00,1.65,13178.0,United Kingdom
553932,BAKING SET SPACEBOY DESIGN,3,2011-05-20 10:29:00,4.95,15768.0,United Kingdom
553933,BLACK/BLUE POLKADOT UMBRELLA,4,2011-05-20 10:30:00,5.95,15078.0,United Kingdom
553934,JAM MAKING SET PRINTED,12,2011-05-20 10:31:00,1.45,15078.0,United Kingdom
553935,CLASSIC GLASS COOKIE JAR,1,2011-05-20 10:32:00,4.15,15856.0,United Kingdom
553936,JUMBO BAG DOILEY PATTERNS,10,2011-05-20 10:32:00,1.95,15078.0,United Kingdom
553937,DOORMAT ENGLISH ROSE,2,2011-05-20 10:33:00,7.95,14056.0,United Kingdom
553938,ICE CREAM PEN LIP GLOSS,24,2011-05-20 10:35:00,1.25,14112.0,United Kingdom
553940,JUMBO BAG DOILEY PATTERNS,10,2011-05-20 10:36:00,2.08,14112.0,United Kingdom
553941,SWEETHEART RECIPE BOOK STAND,2,2011-05-20 10:37:00,6.75,14334.0,United Kingdom
553942,WOOD S/3 CABINET ANT WHITE FINISH,4,2011-05-20 10:37:00,8.95,18055.0,United Kingdom
553946,FAMILY ALBUM WHITE PICTURE FRAME,2,2011-05-20 10:48:00,8.5,15601.0,United Kingdom
553952,SILVER CHRISTMAS TREE BAUBLE STAND,4,2011-05-20 10:50:00,14.95,13391.0,United Kingdom
553978,JUMBO BAG DOILEY PATTERNS,200,2011-05-20 11:03:00,1.65,16182.0,United Kingdom
553979,ASSORTED COLOUR MINI CASES,12,2011-05-20 11:07:00,6.35,15694.0,United Kingdom
553996,RABBIT NIGHT LIGHT,12,2011-05-20 11:33:00,2.08,15220.0,United Kingdom
553997,DOLLY GIRL LUNCH BOX,64,2011-05-20 11:34:00,1.65,12656.0,France
554000,WHITE AND BLUE CERAMIC OIL BURNER,12,2011-05-20 11:53:00,1.25,14794.0,United Kingdom
554003,JAM MAKING SET PRINTED,96,2011-05-20 12:17:00,1.25,13324.0,United Kingdom
554007,GREEN METAL BOX ARMY SUPPLIES,1,2011-05-20 12:26:00,8.25,17961.0,United Kingdom
554008,LUNCH BAG APPLE DESIGN,10,2011-05-20 12:31:00,1.65,17455.0,United Kingdom
554009,PAPER BUNTING VINTAGE PAISLEY,6,2011-05-20 12:38:00,2.95,12935.0,United Kingdom
554013,FELTCRAFT CUSHION BUTTERFLY,4,2011-05-20 13:13:00,3.75,13308.0,United Kingdom
554014,SINGLE HEART ZINC T-LIGHT HOLDER,12,2011-05-20 13:13:00,0.95,13856.0,United Kingdom
554015,DOORMAT UNION FLAG,2,2011-05-20 13:14:00,7.95,17644.0,United Kingdom
554016,MULTI COLOUR SILVER T-LIGHT HOLDER,6,2011-05-20 13:14:00,0.85,13243.0,United Kingdom
554017,,-101,2011-05-20 13:15:00,0.0,,United Kingdom
554018,DOORMAT KEEP CALM AND COME IN,2,2011-05-20 13:15:00,7.95,17644.0,United Kingdom
554019,CITRONELLA CANDLE GARDEN POT,12,2011-05-20 13:16:00,1.25,17591.0,United Kingdom
554020,,-30,2011-05-20 13:17:00,0.0,,United Kingdom
554021,,-65,2011-05-20 13:18:00,0.0,,United Kingdom
554022,,10,2011-05-20 13:19:00,0.0,,United Kingdom
554023,,-71,2011-05-20 13:20:00,0.0,,United Kingdom
554024,,-11,2011-05-20 13:21:00,0.0,,United Kingdom
554026,REGENCY TEA PLATE ROSES,48,2011-05-20 13:34:00,1.45,13324.0,United Kingdom
